TV,Radio,Social Media,Influencer
78.0,30.78263387,4.327262063,Nano
63.0,21.84654391,2.64241023,Macro
74.0,25.56191025,5.459718097,Micro
87.0,29.11492788,6.434981931,Nano
63.0,22.17656835,7.68073193,Macro
22.0,3.268480628,0.009526957,Macro
63.0,20.77468172,6.259153285,Micro
14.0,18.64944183,4.529927084,Mega
94.0,28.42763576,4.239315357,Micro
30.0,10.55302912,0.818136405,Macro
92.0,31.07632397,6.93117373,Macro
82.0,25.14587476,2.923125392,Macro
74.0,22.32464234,4.001166429,Macro
23.0,5.088639493,0.254285318,Micro
28.0,15.73250128,7.952641069,Mega
32.0,13.43185072,1.969664799,Micro
30.0,15.43267247,3.9865702,Macro
59.0,21.49268803,1.530348612,Macro
57.0,17.94192007,3.090308169,Mega
33.0,13.38002348,5.391596379,Macro
28.0,3.306779995,2.690659024,Macro
55.0,16.935831,6.276924491,Mega
35.0,7.820341463,0.16292609,Micro
45.0,12.98767686,2.977329727,Mega
96.0,34.71355558,3.437714608,Micro
45.0,6.359354009,0.7043668,Mega
80.0,21.65921915,0.185140718,Micro
95.0,26.72353586,3.600530083,Mega
82.0,24.90431818,4.074219874,Micro
80.0,24.00926522,0.277916714,Macro
50.0,23.18930833,2.019916653,Micro
71.0,24.37537742,3.050471293,Macro
48.0,10.45590551,1.708632243,Nano
91.0,30.23149256,4.807255552,Mega
30.0,9.444382492,1.526273315,Mega
91.0,17.88186115,4.934914451,Nano
43.0,18.7292892,2.593969187,Macro
28.0,7.949128866,0.926508325,Mega
95.0,30.46523325,8.791080421,Mega
37.0,18.37349871,4.085720398,Mega
15.0,0.987432188,1.921882034,Nano
71.0,18.53215998,2.698179495,Nano
67.0,17.5538255,3.39216147,Mega
99.0,29.85251876,9.316561995,Nano
38.0,21.82640897,2.802768211,Nano
76.0,31.36438375,7.209496962,Macro
79.0,25.06755404,3.429945412,Mega
57.0,17.50937376,3.912910486,Macro
81.0,34.258988,2.933485172,Mega
53.0,21.55391007,8.112433024,Micro
68.0,19.16538374,0.917988194,Nano
27.0,7.280088955,2.179478014,Micro
29.0,12.99586641,0.270843681,Nano
12.0,1.228081695,1.523414744,Macro
36.0,14.77598499,8.008030729,Mega
10.0,3.455868379,2.400118071,Micro
33.0,12.12654395,0.210453262,Macro
88.0,26.30065656,4.204039947,Nano
83.0,34.68510091,10.0302438,Mega
34.0,11.56340328,1.727947024,Nano
50.0,8.412303495,3.642783793,Micro
37.0,13.63793372,3.061267718,Micro
61.0,24.66064552,3.371495534,Mega
56.0,18.77802734,2.522168245,Macro
87.0,26.92871169,0.550205659,Macro
18.0,3.998145083,0.550344488,Mega
85.0,30.20696161,8.387590266,Macro
21.0,1.505943316,2.438904189,Mega
32.0,21.47726978,3.45746956,Macro
32.0,0.627618771,2.676075167,Micro
54.0,17.47277703,1.477320945,Macro
86.0,25.26070742,6.765663894,Nano
99.0,28.18236541,4.826003841,Mega
95.0,33.33366031,6.90988426,Micro
78.0,34.09508164,6.181578337,Micro
89.0,36.77792785,3.933795213,Micro
38.0,12.90576954,0.090806236,Micro
42.0,23.23917706,3.820399478,Nano
12.0,2.290614127,0.323279826,Mega
19.0,10.61709956,1.277720616,Macro
38.0,12.60091687,2.97134281,Mega
77.0,18.30862229,2.517847341,Mega
22.0,2.143675371,2.392674334,Nano
71.0,24.04424273,3.088346775,Mega
39.0,19.59319699,1.603298206,Micro
11.0,1.5308523,2.412231941,Micro
42.0,5.929142678,0.934337091,Mega
18.0,8.769271983,4.472197966,Mega
50.0,9.960473773,0.904872702,Micro
79.0,18.67936578,1.179350528,Nano
65.0,26.47185629,6.427113657,Nano
10.0,1.294193924,0.12850286,Macro
69.0,21.00808675,2.478178486,Micro
55.0,20.69486154,3.953574081,Nano
79.0,27.44053749,2.943291647,Mega
82.0,27.87458605,2.319345751,Micro
17.0,1.161547765,0.126207259,Nano
53.0,5.856616799,2.762125352,Nano
34.0,5.161887001,0.592363282,Macro
71.0,17.55050904,4.041451356,Macro
99.0,40.28751595,3.937106656,Nano
85.0,24.18110445,2.542531154,Mega
68.0,29.8927411,6.096743741,Mega
16.0,5.765646389,1.595524725,Micro
31.0,14.95348305,0.048020677,Micro
29.0,2.172596338,4.208324504,Mega
31.0,9.9541245,3.674953196,Mega
51.0,20.67313753,2.285148533,Micro
19.0,11.41121511,1.302072125,Macro
33.0,16.36099547,2.198071571,Nano
19.0,7.789507227,4.06782199,Macro
85.0,22.07045663,0.558257155,Mega
24.0,10.26587715,4.105277331,Nano
49.0,15.44552256,0.062410122,Mega
43.0,13.84475165,5.092254231,Mega
90.0,30.45987894,6.350355454,Mega
99.0,25.0654369,5.419793658,Micro
23.0,7.696523878,0.088922876,Macro
72.0,21.82794456,2.858835995,Mega
53.0,15.73860438,4.224996581,Mega
75.0,23.48296489,3.750273951,Micro
64.0,20.71221941,5.464031097,Nano
38.0,17.17151486,4.116564215,Macro
67.0,27.11403284,2.646603229,Macro
83.0,28.11017133,7.3581693,Mega
74.0,29.52017002,2.333157382,Nano
47.0,2.014777418,1.070821747,Nano
68.0,21.63920124,3.223647705,Micro
89.0,41.55373951,6.947762673,Micro
16.0,17.69455302,0.342647794,Macro
76.0,26.19267329,4.127600897,Macro
97.0,38.17272809,5.546782045,Micro
66.0,23.52461444,7.94705706,Macro
58.0,18.24844637,0.464631537,Macro
34.0,13.051953,2.381356122,Macro
99.0,30.14056912,6.546158024,Mega
23.0,12.3698842,0.564642432,Micro
85.0,33.88151018,5.708518932,Mega
26.0,10.72282034,2.627919227,Macro
37.0,15.55091019,0.381845418,Nano
86.0,21.64940648,0.404270733,Nano
26.0,15.96243391,3.251310532,Mega
73.0,14.83530271,1.586404834,Mega
67.0,28.48182095,1.520803886,Mega
48.0,5.931776912,0.520852596,Mega
89.0,37.37620072,2.616112731,Nano
79.0,25.95737332,5.781871261,Mega
72.0,20.22131618,6.062822259,Macro
58.0,21.36662978,4.869841897,Macro
20.0,12.92065658,1.865530074,Nano
23.0,7.956173782,0.912076126,Nano
29.0,18.18480338,1.570359462,Macro
15.0,3.290238601,2.496801639,Macro
10.0,7.085628089,0.620930871,Nano
47.0,13.73828647,3.330651447,Nano
21.0,1.086564488,1.233637133,Nano
44.0,19.01537456,6.543306951,Mega
49.0,13.76198317,2.502653025,Nano
41.0,12.99793945,3.006704771,Micro
44.0,16.55078519,5.075482015,Macro
29.0,11.53545476,3.91664274,Micro
34.0,18.30838926,4.750979211,Nano
86.0,25.25707261,0.696331556,Macro
23.0,1.119933449,2.024287502,Micro
100.0,39.30321723,7.077221972,Micro
17.0,0.961220384,0.748200591,Micro
51.0,14.84955816,6.545391968,Micro
58.0,23.29102567,1.819778353,Macro
77.0,16.07402028,2.696286698,Nano
96.0,37.00648765,7.150101013,Mega
40.0,15.21581134,2.527104197,Micro
21.0,6.326904995,1.731504711,Macro
63.0,11.20427955,1.845740304,Mega
73.0,18.96636214,4.058402635,Mega
20.0,6.460315841,1.391487958,Micro
38.0,7.736680237,2.05960976,Mega
36.0,9.099158632,1.051392464,Micro
28.0,14.07938991,5.9702183,Nano
32.0,16.82166633,1.585219121,Micro
100.0,36.07207366,7.602359551,Macro
20.0,1.028427715,0.921794519,Nano
33.0,10.15050712,2.311200267,Nano
86.0,30.95791818,4.851285555,Macro
29.0,20.19454619,4.263712907,Macro
63.0,23.23704807,5.816140203,Micro
50.0,10.37446633,4.32978936,Mega
57.0,12.48040325,1.319113037,Mega
52.0,23.99344773,0.519212296,Macro
15.0,7.888210849,3.998362072,Macro
44.0,16.60931402,5.15906663,Mega
27.0,7.772636971,0.026536086,Micro
11.0,1.463574417,1.633269621,Nano
88.0,35.4551909,4.091396616,Macro
90.0,28.66004546,3.637390017,Macro
54.0,10.86707292,2.932960829,Nano
79.0,31.53703373,7.015332854,Micro
98.0,26.23075658,4.307673455,Mega
32.0,25.48626583,4.172270036,Mega
38.0,4.338843042,0.028073247,Mega
15.0,4.405612027,3.454121714,Macro
25.0,5.717314068,0.126471551,Micro
96.0,34.09118325,6.356479674,Nano
26.0,10.85572363,1.338036432,Micro
88.0,34.39190309,5.058448106,Macro
58.0,21.45827878,4.237901938,Macro
11.0,6.838044063,2.464856311,Mega
22.0,20.34673491,5.491167097,Mega
66.0,29.203523,7.078862302,Micro
21.0,6.286843929,0.13183582,Macro
25.0,12.01841398,4.143639285,Macro
65.0,18.7429314,7.643730103,Mega
24.0,23.86128886,6.666099409,Macro
65.0,24.69295619,1.758171533,Nano
29.0,14.4341063,0.463277331,Macro
27.0,8.386185282,4.05505902,Mega
91.0,28.08005623,6.062588606,Macro
26.0,5.770653662,0.878954101,Micro
44.0,20.73054448,7.469616948,Micro
28.0,10.97367816,2.558390415,Mega
43.0,15.51307679,1.626380158,Mega
99.0,37.7178052,3.590086383,Nano
14.0,1.171320283,2.402996799,Macro
58.0,17.11009877,1.23426039,Nano
28.0,6.698580072,2.975868625,Mega
19.0,10.36054593,1.354422273,Mega
29.0,9.002412712,0.609849942,Nano
71.0,22.08457409,1.663684165,Nano
84.0,30.18997846,3.43325727,Nano
96.0,37.91634195,5.817879816,Mega
71.0,26.98713859,0.842799647,Mega
94.0,27.63922592,3.796985953,Nano
33.0,20.90396594,5.870763969,Nano
82.0,28.75451711,1.621090004,Mega
36.0,11.45063644,0.383865663,Mega
82.0,29.60111386,6.481908539,Macro
74.0,26.31231351,5.591730811,Macro
50.0,18.1727377,5.722841776,Micro
99.0,35.30814816,8.233628806,Macro
24.0,11.04100773,0.581803233,Nano
82.0,31.74991035,4.827938725,Macro
98.0,29.72194699,5.393795763,Macro
33.0,11.50253176,2.911123858,Micro
77.0,26.85928418,4.954590412,Macro
67.0,20.0109313,6.373311471,Micro
83.0,31.67189416,3.754571593,Micro
37.0,5.580487693,4.347285454,Macro
35.0,14.1368135,1.571675673,Mega
91.0,23.74340747,6.509060472,Mega
17.0,5.002416953,3.00718727,Micro
52.0,17.11323977,2.638642418,Mega
37.0,16.85298144,3.91916677,Nano
12.0,8.270664197,1.837365198,Micro
37.0,10.40371072,0.263531928,Nano
29.0,12.09106028,2.49021882,Nano
92.0,35.31185933,5.238633498,Nano
15.0,9.809647258,2.175099221,Macro
97.0,22.64746328,3.287167403,Macro
49.0,13.09088428,2.950203359,Macro
52.0,14.71875781,5.067918073,Micro
64.0,20.50457042,4.530971142,Micro
18.0,8.838122541,2.715304509,Nano
46.0,17.46994122,1.304576856,Micro
60.0,20.78911569,7.601170729,Mega
14.0,6.754820647,4.942437287,Nano
93.0,29.08470705,9.310734949,Mega
31.0,6.274391805,0.189037455,Micro
46.0,12.56388433,5.640950375,Macro
29.0,4.595233625,0.581271839,Micro
13.0,0.431127823,2.229423022,Mega
26.0,12.59696072,2.103348433,Micro
52.0,19.76318411,1.198692648,Micro
56.0,24.40554207,6.450373512,Mega
73.0,15.9583118,3.916944379,Nano
69.0,24.36246064,5.463176008,Macro
37.0,13.37330873,0.38920132,Nano
59.0,18.73693928,4.166428183,Nano
62.0,19.93974943,1.581668395,Mega
72.0,23.0710855,0.934353612,Nano
37.0,4.539363375,0.807812497,Mega
77.0,21.62079765,3.571579662,Nano
85.0,29.91287893,5.690365858,Nano
21.0,3.108359667,1.361972659,Mega
66.0,32.8621864,8.186191406,Mega
45.0,10.97413389,0.165895992,Macro
13.0,8.222252441,0.500016101,Mega
78.0,30.88048795,10.18875485,Mega
60.0,16.60417853,5.253646762,Nano
73.0,30.6636907,4.071548218,Nano
64.0,18.10614293,3.746012095,Mega
92.0,42.27157869,7.379310185,Macro
21.0,5.719153159,1.08986217,Micro
85.0,32.63667971,6.619127623,Macro
17.0,5.166331806,0.210617998,Nano
45.0,14.18460355,5.545421141,Macro
63.0,20.34360352,2.500255148,Macro
43.0,12.84212842,2.593697318,Macro
95.0,36.90617957,5.525357936,Macro
87.0,24.95177785,1.015740835,Nano
25.0,8.466518679,0.64854834,Mega
64.0,26.08926355,6.297890399,Nano
73.0,23.01551995,2.959907987,Micro
43.0,10.06244907,0.24725853,Nano
26.0,12.27610125,0.022498266,Mega
93.0,33.05945096,5.78929841,Micro
10.0,2.563279595,2.194326393,Nano
70.0,24.90507404,2.458070702,Micro
56.0,12.97856308,1.005704299,Macro
80.0,21.82701759,1.183157336,Macro
92.0,36.2813941,7.693023889,Mega
83.0,32.56646841,5.179906086,Nano
39.0,8.192233052,1.786003784,Nano
56.0,16.13003967,3.866936616,Mega
22.0,5.120816808,2.205299711,Micro
15.0,3.49629277,3.055316636,Mega
46.0,15.55341525,1.648887001,Mega
46.0,13.9792447,0.891245828,Macro
57.0,20.46156446,5.264913626,Micro
98.0,28.93749129,5.478686281,Mega
36.0,11.64101703,1.088920803,Micro
30.0,21.09502383,7.972159086,Mega
90.0,32.72547832,8.829536236,Mega
19.0,12.66996639,1.461187917,Mega
74.0,22.67029057,4.618754518,Nano
83.0,26.01949395,4.824377926,Nano
23.0,14.80553314,1.818714968,Micro
59.0,16.64673559,6.234787461,Mega
53.0,19.36161231,1.654827873,Nano
90.0,30.45575787,4.061587268,Macro
99.0,37.95497728,3.772530977,Nano
51.0,16.57349003,0.928129377,Macro
94.0,25.98728487,3.090720713,Mega
21.0,4.981465892,3.017010069,Nano
26.0,0.494669658,3.307763278,Macro
44.0,0.132417912,0.091141363,Mega
68.0,18.5450234,3.901617087,Mega
50.0,29.05558455,6.136696879,Macro
84.0,17.79784434,2.45772109,Mega
44.0,11.90949864,3.863594664,Mega
85.0,30.88592551,2.762634911,Macro
38.0,12.06842573,0.85156322,Macro
84.0,27.30421498,6.617741832,Macro
25.0,9.788056925,0.503682531,Macro
19.0,7.80977491,2.943760793,Macro
94.0,33.27375618,5.605628024,Nano
18.0,8.808702773,2.414186295,Nano
49.0,8.208255183,4.305739085,Mega
74.0,31.10028424,4.276767478,Nano
81.0,35.90697485,5.440589084,Macro
26.0,13.93983343,0.613425435,Micro
45.0,17.45057273,3.797949477,Micro
22.0,8.781468479,5.393660696,Mega
65.0,8.880265456,1.010124863,Macro
77.0,22.2599302,3.354030175,Mega
14.0,4.828279786,0.28603859,Micro
40.0,18.81042973,0.847597289,Macro
53.0,25.04916044,6.471099083,Mega
99.0,27.61422525,3.848628228,Micro
42.0,6.69975335,2.161864768,Mega
22.0,5.538209038,3.675905542,Micro
48.0,18.0594551,1.632843105,Micro
63.0,18.0716099,4.009603049,Macro
36.0,8.338703112,1.45363758,Mega
54.0,21.46940881,1.186421596,Macro
53.0,24.70222638,0.169467336,Mega
18.0,15.43683719,1.949948939,Mega
83.0,35.64092081,8.930532425,Micro
90.0,34.3769832,5.298158719,Mega
21.0,19.97442857,1.474610408,Macro
47.0,18.04699408,1.401191326,Macro
43.0,13.99501231,0.845058595,Nano
41.0,11.21191726,5.767485022,Micro
35.0,16.17611461,2.801679964,Mega
62.0,11.56312736,1.926692956,Mega
39.0,12.28524638,0.224403383,Micro
39.0,21.75233897,6.362993293,Nano
81.0,20.55172834,5.130861803,Macro
97.0,31.41745386,4.01690321,Nano
79.0,26.37176232,4.775905732,Micro
76.0,32.02831924,6.749787308,Macro
16.0,1.342911026,2.244921251,Mega
82.0,23.43478708,5.914866129,Micro
70.0,23.31774328,5.445912683,Micro
24.0,11.18989537,0.329939678,Nano
79.0,23.51057067,2.188926056,Macro
14.0,2.648968868,2.182940143,Nano
60.0,26.91641432,5.854134269,Nano
30.0,14.83026662,1.166411428,Macro
38.0,17.82863476,1.823407233,Nano
34.0,7.768529884,0.826269553,Nano
47.0,13.83842892,2.524159498,Mega
33.0,11.35073417,0.964355355,Micro
62.0,22.21647118,3.545499499,Macro
64.0,22.81691505,6.280742013,Micro
45.0,6.134131482,2.619106545,Macro
40.0,9.100429136,2.705529895,Macro
26.0,10.27052279,1.711637177,Mega
88.0,31.02302738,7.352545034,Macro
85.0,29.82247184,7.304243425,Nano
96.0,32.94845025,7.862944073,Micro
98.0,34.41226462,1.939969763,Macro
34.0,18.15111996,3.103474045,Micro
83.0,33.00440576,4.937946143,Micro
50.0,17.63728761,1.085353836,Mega
21.0,7.771726602,2.075967643,Micro
64.0,10.70299962,2.756141184,Macro
100.0,33.56740156,6.740516964,Macro
44.0,26.10580982,5.549674314,Micro
63.0,17.9879371,3.817063176,Micro
88.0,20.72482281,4.321570987,Nano
51.0,17.87552981,5.311291172,Mega
38.0,6.238737938,2.254929515,Nano
52.0,19.74043808,3.888113029,Micro
22.0,5.920985622,4.016223339,Mega
25.0,0.965159981,2.585389556,Nano
60.0,13.09853245,5.210825936,Micro
70.0,28.11519313,5.700976365,Macro
82.0,32.44415878,5.42544944,Nano
59.0,24.00006894,2.348452517,Nano
32.0,11.59153516,1.284588077,Macro
89.0,32.18271929,3.791252056,Macro
46.0,15.50255633,4.69488484,Macro
84.0,22.47695972,2.357758852,Micro
98.0,37.29968791,5.509882621,Mega
26.0,4.949507518,0.508675133,Macro
21.0,5.000539172,0.199657398,Macro
70.0,21.43851856,5.708104984,Mega
68.0,11.14928351,3.602205534,Mega
62.0,16.44434995,7.48999682,Nano
49.0,17.97929137,1.427125794,Micro
16.0,1.871599257,1.877711405,Macro
67.0,22.5334402,1.805945665,Nano
30.0,2.763161925,1.491292036,Nano
73.0,20.36512667,4.010355503,Nano
10.0,8.939084838,1.008130201,Micro
37.0,16.69619826,4.790839785,Micro
41.0,14.81924744,6.158927918,Nano
14.0,2.470891055,1.029124697,Nano
62.0,19.00447338,0.255726683,Macro
47.0,19.08549213,2.485246038,Nano
93.0,23.00790846,4.42627669,Micro
77.0,29.54985454,5.219418108,Nano
42.0,9.042435583,0.400175497,Nano
61.0,21.00894901,5.042353102,Nano
65.0,22.01819072,3.352790007,Micro
48.0,20.80062547,5.617721908,Mega
75.0,22.71907633,3.566563314,Micro
95.0,36.20915318,6.000879589,Mega
96.0,33.9560652,7.22447439,Mega
90.0,30.48464888,5.005497564,Mega
45.0,7.116575677,2.3036211,Macro
73.0,27.55549019,2.927052434,Micro
29.0,11.27808484,3.290785312,Nano
53.0,15.46760824,3.337645908,Mega
53.0,18.85081371,4.566440958,Micro
77.0,31.94357839,4.004854458,Micro
12.0,9.359062905,5.249310703,Mega
74.0,31.20063184,5.956147638,Macro
28.0,11.26841221,1.373882899,Mega
56.0,16.76213505,5.647998207,Mega
69.0,19.7854764,2.708754057,Mega
53.0,19.3744916,0.211224076,Macro
89.0,21.76612646,2.193168407,Micro
51.0,13.35489142,6.071647853,Macro
56.0,14.88018119,2.367556821,Macro
42.0,9.352963721,0.606126647,Mega
23.0,0.337280944,1.659522761,Mega
34.0,14.41990991,3.449966023,Micro
64.0,23.62140255,3.370604572,Nano
75.0,32.43091127,1.524148306,Macro
80.0,24.29031744,7.600781837,Nano
58.0,17.93429813,3.457853997,Mega
44.0,12.77031589,2.776046037,Macro
38.0,6.215195866,5.315751143,Mega
78.0,19.51895384,1.820807646,Micro
38.0,10.81858114,0.61243765,Micro
88.0,23.86766113,5.853575844,Micro
54.0,18.49857849,2.407925531,Nano
56.0,23.96574055,6.276644732,Micro
20.0,14.13534024,3.890982839,Micro
58.0,20.90685872,4.012199218,Mega
26.0,2.170693374,0.057924027,Macro
97.0,27.20282364,8.986277187,Nano
27.0,11.58423742,2.547683061,Macro
100.0,30.35892668,5.196090554,Macro
95.0,24.08392299,3.537059462,Micro
97.0,23.98940195,4.887500214,Mega
60.0,29.91466827,7.566088234,Macro
22.0,16.10246464,4.881430652,Mega
40.0,23.74013807,2.669949446,Macro
59.0,13.99472911,5.248399204,Micro
85.0,24.48397916,5.918985615,Micro
100.0,44.56040957,8.470339644,Nano
22.0,11.99561122,0.858907412,Nano
60.0,23.53730258,4.940351212,Micro
91.0,25.72782083,1.843733021,Micro
76.0,25.09598285,3.588906021,Mega
42.0,3.554830199,0.175409196,Nano
83.0,17.02920312,4.591346122,Micro
68.0,16.41037116,3.082835585,Macro
25.0,8.577294801,1.765273027,Micro
70.0,17.89838701,2.524896129,Micro
44.0,12.23972705,3.772519962,Micro
87.0,35.10610721,7.594133849,Mega
28.0,6.029834723,4.226553307,Mega
16.0,6.067807963,1.960487823,Nano
53.0,18.97956401,2.374604112,Mega
55.0,16.4816156,3.267172118,Macro
86.0,28.37383108,4.539821932,Mega
53.0,10.67865124,3.724557377,Micro
46.0,14.59052219,2.353695787,Micro
43.0,18.68496658,1.243232714,Nano
70.0,21.5538865,2.029129901,Micro
59.0,11.79531244,5.28554619,Macro
38.0,12.25305035,2.427705252,Micro
77.0,28.84546272,2.077203913,Nano
50.0,22.29554389,2.821388736,Nano
12.0,5.037808977,1.199564471,Mega
38.0,8.430632401,1.893366838,Micro
94.0,16.78014184,2.965429418,Nano
23.0,17.77730935,3.588287267,Nano
25.0,4.097286683,2.29020686,Mega
67.0,14.96789081,0.99267693,Nano
49.0,16.59159546,0.394758957,Micro
70.0,24.12286029,1.07874688,Nano
16.0,5.768998355,0.167732483,Macro
48.0,16.36000105,3.914305454,Macro
20.0,1.969917453,0.236860685,Nano
94.0,27.44276637,2.375615308,Micro
100.0,28.18902322,7.08946877,Macro
58.0,28.44384156,6.105705139,Nano
17.0,7.197847026,1.394325609,Nano
41.0,7.125223319,1.156608183,Mega
74.0,29.56295098,2.060719698,Micro
35.0,5.926629445,2.13583865,Mega
30.0,17.31812448,0.263189631,Macro
39.0,5.04461794,2.012805814,Macro
29.0,8.217607504,1.975593443,Nano
,30.47048529,6.806918967,Micro
47.0,18.34351719,1.261528644,Micro
76.0,22.22593968,2.580100287,Nano
58.0,24.29613986,3.260725855,Macro
89.0,26.90236509,3.092274781,Nano
74.0,20.42705084,6.319060522,Macro
40.0,15.16117672,1.608331687,Nano
15.0,8.437407682,1.40599815,Micro
86.0,33.58317694,5.258118263,Nano
38.0,15.2710352,2.028067933,Mega
21.0,17.18990789,0.237534685,Macro
48.0,6.591213206,0.763794602,Macro
18.0,4.32467821,1.383422123,Mega
53.0,24.25593991,3.567089593,Micro
85.0,30.35464777,7.753122794,Micro
19.0,7.069720275,3.109655988,Mega
83.0,28.82671381,5.519575003,Macro
62.0,16.99203482,3.781429364,Mega
48.0,7.395379413,2.925949505,Nano
96.0,30.36214848,6.714957659,Macro
60.0,23.6001629,1.991318497,Micro
56.0,11.37558877,0.711758296,Nano
24.0,7.225160543,0.00131539,Macro
58.0,16.77650201,0.471002112,Nano
74.0,17.41828715,0.483527663,Micro
36.0,7.734769762,1.820901371,Micro
85.0,32.61828343,7.461405498,Mega
90.0,25.80246922,3.378647937,Micro
10.0,7.931488441,5.022012056,Nano
60.0,22.22851939,1.901751815,Micro
89.0,23.53301297,1.37947462,Mega
33.0,23.17995162,4.492850796,Macro
40.0,18.00291183,3.036473483,Mega
59.0,19.70210755,3.903538448,Nano
97.0,34.85516799,8.128920858,Macro
70.0,20.77717376,2.831544226,Macro
86.0,30.40958262,6.126358542,Mega
53.0,17.04016276,3.156623295,Macro
76.0,30.98988307,8.301339322,Nano
97.0,28.72454528,6.334771996,Mega
59.0,26.02847298,5.427977765,Micro
67.0,18.30464111,4.895171905,Micro
13.0,2.933653909,0.336684657,Micro
42.0,6.574754043,1.906421473,Mega
70.0,26.16107046,3.582985818,Mega
32.0,10.39891437,1.174828669,Mega
70.0,23.17539059,4.579829006,Macro
93.0,37.70803265,6.43094939,Macro
76.0,34.27923262,7.940107984,Macro
20.0,11.47823414,0.69576991,Nano
62.0,14.94979109,0.274450752,Macro
87.0,36.12613503,6.662022421,Micro
27.0,6.447508155,1.415638249,Mega
28.0,10.80138028,3.119772273,Nano
80.0,34.56254581,6.122002938,Macro
12.0,6.240949586,2.19481368,Mega
33.0,11.32773929,1.322383377,Mega
61.0,21.37665498,5.541438341,Micro
72.0,18.55239266,4.52416234,Macro
44.0,6.313173395,1.310027864,Macro
67.0,28.63117245,9.072549075,Mega
33.0,5.809820873,1.228691086,Mega
51.0,19.80563998,1.57626412,Macro
63.0,25.44021521,3.473814317,Mega
29.0,14.54674449,1.244351752,Nano
59.0,19.34086431,1.602340512,Micro
19.0,14.70872866,2.737595238,Micro
34.0,14.60687996,2.153001784,Mega
51.0,20.08311019,3.352908382,Macro
21.0,5.777996595,0.342541946,Mega
16.0,2.339222151,0.563120609,Mega
84.0,23.49099467,6.384877693,Macro
58.0,14.92296684,4.218225759,Mega
44.0,14.69294557,3.043872289,Macro
57.0,17.26553001,3.183217517,Mega
60.0,22.35372075,0.940801841,Mega
74.0,27.19660184,5.61632048,Mega
65.0,23.37873921,0.496559529,Mega
60.0,22.0455874,0.180601963,Mega
41.0,11.74088996,1.639608836,Mega
63.0,19.10204333,4.773049696,Micro
44.0,19.86674573,3.239329723,Micro
65.0,22.51872325,2.126138663,Micro
75.0,20.77119006,1.930360197,Nano
17.0,6.337465655,1.733237745,Nano
39.0,19.77258376,1.932404713,Nano
61.0,19.56867636,4.721144433,Micro
14.0,9.102133973,0.114328704,Micro
77.0,26.93238832,1.123163783,Mega
70.0,23.21694607,4.202648436,Micro
32.0,16.97849321,3.037709099,Mega
25.0,7.100091534,1.5936932,Macro
89.0,32.28081447,4.606427961,Mega
30.0,5.927109027,3.881455379,Mega
27.0,8.158783618,1.846245517,Macro
32.0,5.471955572,0.672964457,Micro
50.0,14.7442409,2.676620177,Mega
89.0,29.91788025,7.203811959,Mega
68.0,25.61370018,6.464483068,Nano
65.0,24.23743524,5.698040664,Mega
74.0,19.11490912,4.485970525,Nano
63.0,27.00388098,4.800652099,Nano
50.0,13.83946774,1.042655278,Micro
85.0,29.10767609,2.656169932,Nano
29.0,11.21368878,0.55883658,Macro
18.0,9.081157279,2.338192893,Mega
20.0,11.76435902,1.308742285,Mega
86.0,29.91962703,6.312902998,Mega
46.0,17.94687212,1.643429846,Micro
83.0,25.39696363,2.810283955,Nano
66.0,23.44360429,3.951207434,Mega
86.0,40.5572006,3.490643013,Micro
49.0,10.05574197,3.472817536,Micro
94.0,30.74081606,1.325993613,Micro
71.0,21.49219873,5.969253678,Nano
39.0,14.37856572,0.241241209,Macro
13.0,1.939074125,0.715073864,Macro
22.0,11.86861071,0.222563672,Macro
30.0,6.433771661,0.718034664,Macro
96.0,30.07537117,6.063871145,Macro
75.0,30.9009463,7.483428371,Macro
22.0,6.387047153,1.980000334,Mega
91.0,35.48887371,6.478934029,Micro
74.0,21.26967221,4.21270956,Macro
78.0,31.21946728,7.587730571,Nano
14.0,4.248346436,2.679145923,Micro
65.0,18.74248941,2.46078708,Micro
12.0,12.84827976,2.810375342,Nano
36.0,16.25772483,2.784612646,Mega
72.0,19.8837268,6.352685239,Macro
11.0,5.515064497,0.767888515,Macro
99.0,36.02417394,4.288754978,Macro
21.0,9.677597999,2.621158928,Nano
99.0,36.72156196,7.917322224,Nano
76.0,26.01264783,6.850737344,Micro
24.0,4.799850688,0.570028459,Macro
16.0,2.733787211,0.051444257,Macro
49.0,14.01663901,0.804732595,Mega
78.0,24.58785494,4.628858613,Macro
54.0,11.11754521,2.865084871,Nano
30.0,12.1555835,0.932529328,Macro
34.0,11.69240657,0.684877506,Macro
95.0,33.32069261,3.488541517,Macro
24.0,7.16376032,3.215148198,Micro
64.0,22.85140519,0.667171404,Micro
80.0,29.33668376,3.456429808,Micro
43.0,26.13090993,8.160684173,Micro
88.0,27.54281898,4.614034843,Mega
32.0,10.36859883,2.023882836,Mega
84.0,27.6452302,5.916649652,Nano
93.0,32.49798817,8.698498353,Macro
18.0,8.61923361,0.380371928,Mega
61.0,9.879165582,1.436028111,Nano
51.0,14.11560036,0.905750074,Micro
98.0,,6.399729574,Nano
88.0,34.17538554,6.988181689,Macro
58.0,13.94936767,4.793888364,Macro
65.0,22.2209252,5.664413416,Mega
60.0,26.09727976,1.525980545,Nano
12.0,7.46670429,1.363468221,Mega
55.0,26.77262827,6.89508981,Mega
86.0,27.14817277,4.409399375,Nano
